,GeneID,GO_ID,gene-symbol,GO_term,gene-score
7312,1859,GO:0016032,DYRK1A,viral process,1.0
7313,1859,GO:0016607,DYRK1A,nuclear speck,1.0
7314,1859,GO:0016607,DYRK1A,nuclear speck,1.0
7315,1859,GO:0018105,DYRK1A,peptidyl-serine phosphorylation,1.0
7316,1859,GO:0018105,DYRK1A,peptidyl-serine phosphorylation,1.0
7317,1859,GO:0018105,DYRK1A,peptidyl-serine phosphorylation,1.0
7318,1859,GO:0018107,DYRK1A,peptidyl-threonine phosphorylation,1.0
7319,1859,GO:0018107,DYRK1A,peptidyl-threonine phosphorylation,1.0
7320,1859,GO:0018108,DYRK1A,peptidyl-tyrosine phosphorylation,1.0
7321,1859,GO:0018108,DYRK1A,peptidyl-tyrosine phosphorylation,1.0
7322,1859,GO:0030424,DYRK1A,axon,1.0
7323,1859,GO:0030425,DYRK1A,dendrite,1.0
7324,1859,GO:0031115,DYRK1A,negative regulation of microtubule polymerization,1.0
7325,1859,GO:0033120,DYRK1A,positive regulation of RNA splicing,1.0
7326,1859,GO:0034205,DYRK1A,amyloid-beta formation,1.0
7327,1859,GO:0036289,DYRK1A,peptidyl-serine autophosphorylation,1.0
7328,1859,GO:0038083,DYRK1A,peptidyl-tyrosine autophosphorylation,1.0
7329,1859,GO:0038083,DYRK1A,peptidyl-tyrosine autophosphorylation,1.0
7330,1859,GO:0042802,DYRK1A,identical protein binding,1.0
7331,1859,GO:0043518,DYRK1A,"negative regulation of DNA damage response, signal transduction by p53 class mediator",1.0
7332,1859,GO:0043621,DYRK1A,protein self-association,1.0
7333,1859,GO:0045893,DYRK1A,"positive regulation of transcription, DNA-templated",1.0
7334,1859,GO:0046777,DYRK1A,protein autophosphorylation,1.0
7335,1859,GO:0048025,DYRK1A,"negative regulation of mRNA splicing, via spliceosome",1.0
7336,1859,GO:0048156,DYRK1A,tau protein binding,1.0
7337,1859,GO:0048156,DYRK1A,tau protein binding,1.0
7338,1859,GO:0050321,DYRK1A,tau-protein kinase activity,1.0
7339,1859,GO:0090312,DYRK1A,positive regulation of protein deacetylation,1.0
7340,1859,GO:1990904,DYRK1A,ribonucleoprotein complex,1.0
7473,253738,GO:0000785,EBF3,chromatin,1.0
7474,253738,GO:0000785,EBF3,chromatin,1.0
7475,253738,GO:0000978,EBF3,RNA polymerase II cis-regulatory region sequence-specific DNA binding,1.0
7476,253738,GO:0000978,EBF3,RNA polymerase II cis-regulatory region sequence-specific DNA binding,1.0
7477,253738,GO:0000981,EBF3,"DNA-binding transcription factor activity, RNA polymerase II-specific",1.0
7478,253738,GO:0000981,EBF3,"DNA-binding transcription factor activity, RNA polymerase II-specific",1.0
7479,253738,GO:0005634,EBF3,nucleus,1.0
7480,253738,GO:0006357,EBF3,regulation of transcription by RNA polymerase II,1.0
7481,253738,GO:0007275,EBF3,multicellular organism development,1.0
7482,253738,GO:0045893,EBF3,"positive regulation of transcription, DNA-templated",1.0
7483,253738,GO:0046872,EBF3,metal ion binding,1.0
7484,253738,GO:0046983,EBF3,protein dimerization activity,1.0
7534,79813,GO:0000122,EHMT1,negative regulation of transcription by RNA polymerase II,1.0
7535,79813,GO:0001226,EHMT1,RNA polymerase II transcription corepressor binding,1.0
7536,79813,GO:0002039,EHMT1,p53 binding,1.0
7537,79813,GO:0005515,EHMT1,protein binding,1.0
7538,79813,GO:0005634,EHMT1,nucleus,1.0
7539,79813,GO:0005634,EHMT1,nucleus,1.0
7540,79813,GO:0005634,EHMT1,nucleus,1.0
7541,79813,GO:0005654,EHMT1,nucleoplasm,1.0
7542,79813,GO:0005654,EHMT1,nucleoplasm,1.0
7543,79813,GO:0005694,EHMT1,chromosome,1.0
7544,79813,GO:0006306,EHMT1,DNA methylation,1.0
7545,79813,GO:0006325,EHMT1,chromatin organization,1.0
7546,79813,GO:0008168,EHMT1,methyltransferase activity,1.0
7547,79813,GO:0008270,EHMT1,zinc ion binding,1.0
7548,79813,GO:0016279,EHMT1,protein-lysine N-methyltransferase activity,1.0
7549,79813,GO:0016571,EHMT1,histone methylation,1.0
7550,79813,GO:0016604,EHMT1,nuclear body,1.0
7551,79813,GO:0018024,EHMT1,histone-lysine N-methyltransferase activity,1.0
7552,79813,GO:0018026,EHMT1,peptidyl-lysine monomethylation,1.0
7553,79813,GO:0018027,EHMT1,peptidyl-lysine dimethylation,1.0
7554,79813,GO:0045892,EHMT1,"negative regulation of transcription, DNA-templated",1.0
7555,79813,GO:0045995,EHMT1,regulation of embryonic development,1.0
7556,79813,GO:0046974,EHMT1,histone methyltransferase activity (H3-K9 specific),1.0
7557,79813,GO:0046976,EHMT1,histone methyltransferase activity (H3-K27 specific),1.0
7558,79813,GO:0051567,EHMT1,histone H3-K9 methylation,1.0
7559,79813,GO:0070317,EHMT1,negative regulation of G0 to G1 transition,1.0
7560,79813,GO:0070734,EHMT1,histone H3-K27 methylation,1.0
7561,79813,GO:0070742,EHMT1,C2H2 zinc finger domain binding,1.0
7562,79813,GO:0120162,EHMT1,positive regulation of cold-induced thermogenesis,1.0
7563,79813,GO:1901796,EHMT1,regulation of signal transduction by p53 class mediator,1.0
7587,8666,GO:0001732,EIF3G,formation of cytoplasmic translation initiation complex,1.0
7588,8666,GO:0003723,EIF3G,RNA binding,1.0
7589,8666,GO:0003723,EIF3G,RNA binding,1.0
7590,8666,GO:0003743,EIF3G,translation initiation factor activity,1.0
7591,8666,GO:0003743,EIF3G,translation initiation factor activity,1.0
7592,8666,GO:0005515,EIF3G,protein binding,1.0
7593,8666,GO:0005634,EIF3G,nucleus,1.0
7594,8666,GO:0005737,EIF3G,cytoplasm,1.0
7595,8666,GO:0005829,EIF3G,cytosol,1.0
7596,8666,GO:0005829,EIF3G,cytosol,1.0
7597,8666,GO:0005852,EIF3G,eukaryotic translation initiation factor 3 complex,1.0
7598,8666,GO:0006413,EIF3G,translational initiation,1.0
7599,8666,GO:0006413,EIF3G,translational initiation,1.0
7600,8666,GO:0006413,EIF3G,translational initiation,1.0
7601,8666,GO:0016282,EIF3G,eukaryotic 43S preinitiation complex,1.0
7602,8666,GO:0033290,EIF3G,eukaryotic 48S preinitiation complex,1.0
7603,8666,GO:0048471,EIF3G,perinuclear region of cytoplasm,1.0
7604,8666,GO:0075525,EIF3G,viral translational termination-reinitiation,1.0
7709,1995,GO:0007399,ELAVL3,nervous system development,1.0
7710,1995,GO:0030154,ELAVL3,cell differentiation,1.0
7711,1995,GO:0035925,ELAVL3,mRNA 3'-UTR AU-rich region binding,1.0
7712,1995,GO:1990904,ELAVL3,ribonucleoprotein complex,1.0
7748,2033,GO:0000122,EP300,negative regulation of transcription by RNA polymerase II,1.0
7749,2033,GO:0000123,EP300,histone acetyltransferase complex,1.0
7750,2033,GO:0000977,EP300,RNA polymerase II transcription regulatory region sequence-specific DNA binding,1.0
7751,2033,GO:0000978,EP300,RNA polymerase II cis-regulatory region sequence-specific DNA binding,1.0
7752,2033,GO:0001085,EP300,RNA polymerase II transcription factor binding,1.0
7753,2033,GO:0001102,EP300,RNA polymerase II activating transcription factor binding,1.0
7754,2033,GO:0001666,EP300,response to hypoxia,1.0
7755,2033,GO:0001756,EP300,somitogenesis,1.0
7756,2033,GO:0001966,EP300,thigmotaxis,1.0
7757,2033,GO:0002039,EP300,p53 binding,1.0
7758,2033,GO:0002209,EP300,behavioral defense response,1.0
7759,2033,GO:0002223,EP300,stimulatory C-type lectin receptor signaling pathway,1.0
7760,2033,GO:0003677,EP300,DNA binding,1.0
7761,2033,GO:0003682,EP300,chromatin binding,1.0
7762,2033,GO:0003682,EP300,chromatin binding,1.0
7763,2033,GO:0003684,EP300,damaged DNA binding,1.0
7764,2033,GO:0003713,EP300,transcription coactivator activity,1.0
7765,2033,GO:0003713,EP300,transcription coactivator activity,1.0
7766,2033,GO:0003713,EP300,transcription coactivator activity,1.0
7767,2033,GO:0003713,EP300,transcription coactivator activity,1.0
7768,2033,GO:0003713,EP300,transcription coactivator activity,1.0
7769,2033,GO:0004402,EP300,histone acetyltransferase activity,1.0
7770,2033,GO:0004402,EP300,histone acetyltransferase activity,1.0
7771,2033,GO:0004402,EP300,histone acetyltransferase activity,1.0
7772,2033,GO:0004468,EP300,"lysine N-acetyltransferase activity, acting on acetyl phosphate as donor",1.0
7773,2033,GO:0005515,EP300,protein binding,1.0
7774,2033,GO:0005634,EP300,nucleus,1.0
7775,2033,GO:0005654,EP300,nucleoplasm,1.0
7776,2033,GO:0005654,EP300,nucleoplasm,1.0
7777,2033,GO:0005667,EP300,transcription regulator complex,1.0
7778,2033,GO:0005694,EP300,chromosome,1.0
7779,2033,GO:0005829,EP300,cytosol,1.0
7780,2033,GO:0006110,EP300,regulation of glycolytic process,1.0
7781,2033,GO:0006283,EP300,transcription-coupled nucleotide-excision repair,1.0
7782,2033,GO:0006355,EP300,"regulation of transcription, DNA-templated",1.0
7783,2033,GO:0006473,EP300,protein acetylation,1.0
7784,2033,GO:0006473,EP300,protein acetylation,1.0
7785,2033,GO:0006475,EP300,internal protein amino acid acetylation,1.0
7786,2033,GO:0006915,EP300,apoptotic process,1.0
7787,2033,GO:0006977,EP300,"DNA damage response, signal transduction by p53 class mediator resulting in cell cycle arrest",1.0
7788,2033,GO:0006990,EP300,positive regulation of transcription from RNA polymerase II promoter involved in unfolded protein response,1.0
7789,2033,GO:0007219,EP300,Notch signaling pathway,1.0
7790,2033,GO:0007221,EP300,positive regulation of transcription of Notch receptor target,1.0
7791,2033,GO:0007399,EP300,nervous system development,1.0
7792,2033,GO:0007507,EP300,heart development,1.0
7793,2033,GO:0007519,EP300,skeletal muscle tissue development,1.0
7794,2033,GO:0007611,EP300,learning or memory,1.0
7795,2033,GO:0007623,EP300,circadian rhythm,1.0
7796,2033,GO:0008013,EP300,beta-catenin binding,1.0
7797,2033,GO:0008022,EP300,protein C-terminus binding,1.0
7798,2033,GO:0008134,EP300,transcription factor binding,1.0
7799,2033,GO:0008270,EP300,zinc ion binding,1.0
7800,2033,GO:0009887,EP300,animal organ morphogenesis,1.0
7801,2033,GO:0010506,EP300,regulation of autophagy,1.0
7802,2033,GO:0010742,EP300,macrophage derived foam cell differentiation,1.0
7803,2033,GO:0010821,EP300,regulation of mitochondrion organization,1.0
7804,2033,GO:0010976,EP300,positive regulation of neuron projection development,1.0
7805,2033,GO:0016032,EP300,viral process,1.0
7806,2033,GO:0016407,EP300,acetyltransferase activity,1.0
7807,2033,GO:0016407,EP300,acetyltransferase activity,1.0
7808,2033,GO:0016407,EP300,acetyltransferase activity,1.0
7809,2033,GO:0016573,EP300,histone acetylation,1.0
7810,2033,GO:0016573,EP300,histone acetylation,1.0
7811,2033,GO:0016579,EP300,protein deubiquitination,1.0
7812,2033,GO:0016746,EP300,"transferase activity, transferring acyl groups",1.0
7813,2033,GO:0018076,EP300,N-terminal peptidyl-lysine acetylation,1.0
7814,2033,GO:0018393,EP300,internal peptidyl-lysine acetylation,1.0
7815,2033,GO:0018394,EP300,peptidyl-lysine acetylation,1.0
7816,2033,GO:0030183,EP300,B cell differentiation,1.0
7817,2033,GO:0030220,EP300,platelet formation,1.0
7818,2033,GO:0030324,EP300,lung development,1.0
7819,2033,GO:0030511,EP300,positive regulation of transforming growth factor beta receptor signaling pathway,1.0
7820,2033,GO:0031333,EP300,negative regulation of protein-containing complex assembly,1.0
7821,2033,GO:0031490,EP300,chromatin DNA binding,1.0
7822,2033,GO:0031648,EP300,protein destabilization,1.0
7823,2033,GO:0032092,EP300,positive regulation of protein binding,1.0
7824,2033,GO:0032481,EP300,positive regulation of type I interferon production,1.0
7825,2033,GO:0032993,EP300,protein-DNA complex,1.0
7826,2033,GO:0033613,EP300,activating transcription factor binding,1.0
7827,2033,GO:0034644,EP300,cellular response to UV,1.0
7828,2033,GO:0035257,EP300,nuclear hormone receptor binding,1.0
7829,2033,GO:0035264,EP300,multicellular organism growth,1.0
7830,2033,GO:0035855,EP300,megakaryocyte development,1.0
7831,2033,GO:0036268,EP300,swimming,1.0
7832,2033,GO:0042771,EP300,intrinsic apoptotic signaling pathway in response to DNA damage by p53 class mediator,1.0
7833,2033,GO:0043627,EP300,response to estrogen,1.0
7834,2033,GO:0043923,EP300,positive regulation by host of viral transcription,1.0
7835,2033,GO:0043967,EP300,histone H4 acetylation,1.0
7836,2033,GO:0043969,EP300,histone H2B acetylation,1.0
7837,2033,GO:0045444,EP300,fat cell differentiation,1.0
7838,2033,GO:0045652,EP300,regulation of megakaryocyte differentiation,1.0
7839,2033,GO:0045721,EP300,negative regulation of gluconeogenesis,1.0
7840,2033,GO:0045747,EP300,positive regulation of Notch signaling pathway,1.0
7841,2033,GO:0045815,EP300,"positive regulation of gene expression, epigenetic",1.0
7842,2033,GO:0045815,EP300,"positive regulation of gene expression, epigenetic",1.0
7843,2033,GO:0045893,EP300,"positive regulation of transcription, DNA-templated",1.0
7844,2033,GO:0045944,EP300,positive regulation of transcription by RNA polymerase II,1.0
7845,2033,GO:0045944,EP300,positive regulation of transcription by RNA polymerase II,1.0
7846,2033,GO:0045944,EP300,positive regulation of transcription by RNA polymerase II,1.0
7847,2033,GO:0045944,EP300,positive regulation of transcription by RNA polymerase II,1.0
7848,2033,GO:0048156,EP300,tau protein binding,1.0
7849,2033,GO:0050681,EP300,androgen receptor binding,1.0
7850,2033,GO:0050821,EP300,protein stabilization,1.0
7851,2033,GO:0051059,EP300,NF-kappaB binding,1.0
7852,2033,GO:0051091,EP300,positive regulation of DNA-binding transcription factor activity,1.0
7853,2033,GO:0051726,EP300,regulation of cell cycle,1.0
7854,2033,GO:0060325,EP300,face morphogenesis,1.0
7855,2033,GO:0060765,EP300,regulation of androgen receptor signaling pathway,1.0
7856,2033,GO:0061418,EP300,regulation of transcription from RNA polymerase II promoter in response to hypoxia,1.0
7857,2033,GO:0061733,EP300,peptide-lysine-N-acetyltransferase activity,1.0
7858,2033,GO:0061920,EP300,protein propionyltransferase activity,1.0
7859,2033,GO:0061921,EP300,peptidyl-lysine propionylation,1.0
7860,2033,GO:0090043,EP300,regulation of tubulin deacetylation,1.0
7861,2033,GO:0097157,EP300,pre-mRNA intronic binding,1.0
7862,2033,GO:0097677,EP300,STAT family protein binding,1.0
7863,2033,GO:0140065,EP300,peptide butyryltransferase activity,1.0
7864,2033,GO:0140066,EP300,peptidyl-lysine crotonylation,1.0
7865,2033,GO:0140067,EP300,peptidyl-lysine butyrylation,1.0
7866,2033,GO:0140068,EP300,histone crotonyltransferase activity,1.0
7867,2033,GO:0140069,EP300,histone butyryltransferase activity,1.0
7868,2033,GO:1900034,EP300,regulation of cellular response to heat,1.0
7869,2033,GO:1901224,EP300,positive regulation of NIK/NF-kappaB signaling,1.0
7870,2033,GO:1901796,EP300,regulation of signal transduction by p53 class mediator,1.0
7871,2033,GO:1904837,EP300,beta-catenin-TCF complex assembly,1.0
7872,2033,GO:1905636,EP300,positive regulation of RNA polymerase II regulatory region sequence-specific DNA binding,1.0
8531,2332,GO:0000381,FMR1,"regulation of alternative mRNA splicing, via spliceosome",1.0
8532,2332,GO:0000381,FMR1,"regulation of alternative mRNA splicing, via spliceosome",1.0
8533,2332,GO:0000775,FMR1,"chromosome, centromeric region",1.0
8534,2332,GO:0001934,FMR1,positive regulation of protein phosphorylation,1.0
8535,2332,GO:0002092,FMR1,positive regulation of receptor internalization,1.0
8536,2332,GO:0002151,FMR1,G-quadruplex RNA binding,1.0
8537,2332,GO:0003682,FMR1,chromatin binding,1.0
8538,2332,GO:0003723,FMR1,RNA binding,1.0
8539,2332,GO:0003723,FMR1,RNA binding,1.0
8540,2332,GO:0003723,FMR1,RNA binding,1.0
8541,2332,GO:0003729,FMR1,mRNA binding,1.0
8542,2332,GO:0003730,FMR1,mRNA 3'-UTR binding,1.0
8543,2332,GO:0003730,FMR1,mRNA 3'-UTR binding,1.0
8544,2332,GO:0005515,FMR1,protein binding,1.0
8545,2332,GO:0005634,FMR1,nucleus,1.0
8546,2332,GO:0005634,FMR1,nucleus,1.0
8547,2332,GO:0005634,FMR1,nucleus,1.0
8548,2332,GO:0005654,FMR1,nucleoplasm,1.0
8549,2332,GO:0005694,FMR1,chromosome,1.0
8550,2332,GO:0005730,FMR1,nucleolus,1.0
8551,2332,GO:0005730,FMR1,nucleolus,1.0
8552,2332,GO:0005737,FMR1,cytoplasm,1.0
8553,2332,GO:0005737,FMR1,cytoplasm,1.0
8554,2332,GO:0005829,FMR1,cytosol,1.0
8555,2332,GO:0005844,FMR1,polysome,1.0
8556,2332,GO:0005844,FMR1,polysome,1.0
8557,2332,GO:0005844,FMR1,polysome,1.0
8558,2332,GO:0005845,FMR1,mRNA cap binding complex,1.0
8559,2332,GO:0006397,FMR1,mRNA processing,1.0
8560,2332,GO:0006974,FMR1,cellular response to DNA damage stimulus,1.0
8561,2332,GO:0007215,FMR1,glutamate receptor signaling pathway,1.0
8562,2332,GO:0008017,FMR1,microtubule binding,1.0
8563,2332,GO:0008266,FMR1,poly(U) RNA binding,1.0
8564,2332,GO:0008380,FMR1,RNA splicing,1.0
8565,2332,GO:0010369,FMR1,chromocenter,1.0
8566,2332,GO:0010494,FMR1,cytoplasmic stress granule,1.0
8567,2332,GO:0014069,FMR1,postsynaptic density,1.0
8568,2332,GO:0014069,FMR1,postsynaptic density,1.0
8569,2332,GO:0015030,FMR1,Cajal body,1.0
8570,2332,GO:0016020,FMR1,membrane,1.0
8571,2332,GO:0016020,FMR1,membrane,1.0
8572,2332,GO:0016032,FMR1,viral process,1.0
8573,2332,GO:0017148,FMR1,negative regulation of translation,1.0
8574,2332,GO:0019897,FMR1,extrinsic component of plasma membrane,1.0
8575,2332,GO:0030371,FMR1,translation repressor activity,1.0
8576,2332,GO:0030424,FMR1,axon,1.0
8577,2332,GO:0030424,FMR1,axon,1.0
8578,2332,GO:0030425,FMR1,dendrite,1.0
8579,2332,GO:0030426,FMR1,growth cone,1.0
8580,2332,GO:0030426,FMR1,growth cone,1.0
8581,2332,GO:0031047,FMR1,gene silencing by RNA,1.0
8582,2332,GO:0031369,FMR1,translation initiation factor binding,1.0
8583,2332,GO:0032433,FMR1,filopodium tip,1.0
8584,2332,GO:0032797,FMR1,SMN complex,1.0
8585,2332,GO:0033129,FMR1,positive regulation of histone phosphorylation,1.0
8586,2332,GO:0033592,FMR1,RNA strand annealing activity,1.0
8587,2332,GO:0034046,FMR1,poly(G) binding,1.0
8588,2332,GO:0034644,FMR1,cellular response to UV,1.0
8589,2332,GO:0035064,FMR1,methylated histone binding,1.0
8590,2332,GO:0035197,FMR1,siRNA binding,1.0
8591,2332,GO:0035198,FMR1,miRNA binding,1.0
8592,2332,GO:0035613,FMR1,RNA stem-loop binding,1.0
8593,2332,GO:0036464,FMR1,cytoplasmic ribonucleoprotein granule,1.0
8594,2332,GO:0036464,FMR1,cytoplasmic ribonucleoprotein granule,1.0
8595,2332,GO:0042734,FMR1,presynaptic membrane,1.0
8596,2332,GO:0042788,FMR1,polysomal ribosome,1.0
8597,2332,GO:0042802,FMR1,identical protein binding,1.0
8598,2332,GO:0042802,FMR1,identical protein binding,1.0
8599,2332,GO:0042803,FMR1,protein homodimerization activity,1.0
8600,2332,GO:0042803,FMR1,protein homodimerization activity,1.0
8601,2332,GO:0042995,FMR1,cell projection,1.0
8602,2332,GO:0043005,FMR1,neuron projection,1.0
8603,2332,GO:0043022,FMR1,ribosome binding,1.0
8604,2332,GO:0043025,FMR1,neuronal cell body,1.0
8605,2332,GO:0043197,FMR1,dendritic spine,1.0
8606,2332,GO:0043197,FMR1,dendritic spine,1.0
8607,2332,GO:0043204,FMR1,perikaryon,1.0
8608,2332,GO:0043204,FMR1,perikaryon,1.0
8609,2332,GO:0043488,FMR1,regulation of mRNA stability,1.0
8610,2332,GO:0043488,FMR1,regulation of mRNA stability,1.0
8611,2332,GO:0043679,FMR1,axon terminus,1.0
8612,2332,GO:0044325,FMR1,ion channel binding,1.0
8613,2332,GO:0044326,FMR1,dendritic spine neck,1.0
8614,2332,GO:0044830,FMR1,modulation by host of viral RNA genome replication,1.0
8615,2332,GO:0045182,FMR1,translation regulator activity,1.0
8616,2332,GO:0045202,FMR1,synapse,1.0
8617,2332,GO:0045211,FMR1,postsynaptic membrane,1.0
8618,2332,GO:0045727,FMR1,positive regulation of translation,1.0
8619,2332,GO:0045727,FMR1,positive regulation of translation,1.0
8620,2332,GO:0045947,FMR1,negative regulation of translational initiation,1.0
8621,2332,GO:0046928,FMR1,regulation of neurotransmitter secretion,1.0
8622,2332,GO:0046982,FMR1,protein heterodimerization activity,1.0
8623,2332,GO:0048027,FMR1,mRNA 5'-UTR binding,1.0
8624,2332,GO:0048471,FMR1,perinuclear region of cytoplasm,1.0
8625,2332,GO:0051028,FMR1,mRNA transport,1.0
8626,2332,GO:0051489,FMR1,regulation of filopodium assembly,1.0
8627,2332,GO:0051489,FMR1,regulation of filopodium assembly,1.0
8628,2332,GO:0051491,FMR1,positive regulation of filopodium assembly,1.0
8629,2332,GO:0060964,FMR1,regulation of gene silencing by miRNA,1.0
8630,2332,GO:0060998,FMR1,regulation of dendritic spine development,1.0
8631,2332,GO:0060999,FMR1,positive regulation of dendritic spine development,1.0
8632,2332,GO:0070840,FMR1,dynein complex binding,1.0
8633,2332,GO:0071598,FMR1,neuronal ribonucleoprotein granule,1.0
8634,2332,GO:0072711,FMR1,cellular response to hydroxyurea,1.0
8635,2332,GO:0097386,FMR1,glial cell projection,1.0
8636,2332,GO:0098586,FMR1,cellular response to virus,1.0
8637,2332,GO:0098793,FMR1,presynapse,1.0
8638,2332,GO:0098793,FMR1,presynapse,1.0
8639,2332,GO:0098794,FMR1,postsynapse,1.0
8640,2332,GO:0098908,FMR1,regulation of neuronal action potential,1.0
8641,2332,GO:1900453,FMR1,negative regulation of long-term synaptic depression,1.0
8642,2332,GO:1901254,FMR1,positive regulation of intracellular transport of viral material,1.0
8643,2332,GO:1901386,FMR1,negative regulation of voltage-gated calcium channel activity,1.0
8644,2332,GO:1901800,FMR1,positive regulation of proteasomal protein catabolic process,1.0
8645,2332,GO:1902373,FMR1,negative regulation of mRNA catabolic process,1.0
8646,2332,GO:1902416,FMR1,positive regulation of mRNA binding,1.0
8647,2332,GO:1902737,FMR1,dendritic filopodium,1.0
8648,2332,GO:1902737,FMR1,dendritic filopodium,1.0
8649,2332,GO:1990124,FMR1,messenger ribonucleoprotein complex,1.0
8650,2332,GO:1990812,FMR1,growth cone filopodium,1.0
8651,2332,GO:1990825,FMR1,sequence-specific mRNA binding,1.0
8652,2332,GO:1990904,FMR1,ribonucleoprotein complex,1.0
8653,2332,GO:2000301,FMR1,negative regulation of synaptic vesicle exocytosis,1.0
8654,2332,GO:2000637,FMR1,positive regulation of gene silencing by miRNA,1.0
8655,2332,GO:2000766,FMR1,negative regulation of cytoplasmic translation,1.0
8656,2332,GO:2001022,FMR1,positive regulation of response to DNA damage stimulus,1.0
8657,2332,GO:2001022,FMR1,positive regulation of response to DNA damage stimulus,1.0
8658,2290,GO:0000122,FOXG1,negative regulation of transcription by RNA polymerase II,1.0
8659,2290,GO:0000785,FOXG1,chromatin,1.0
8660,2290,GO:0000981,FOXG1,"DNA-binding transcription factor activity, RNA polymerase II-specific",1.0
8661,2290,GO:0002052,FOXG1,positive regulation of neuroblast proliferation,1.0
8662,2290,GO:0003677,FOXG1,DNA binding,1.0
8663,2290,GO:0005515,FOXG1,protein binding,1.0
8664,2290,GO:0005634,FOXG1,nucleus,1.0
8665,2290,GO:0005654,FOXG1,nucleoplasm,1.0
8666,2290,GO:0006357,FOXG1,regulation of transcription by RNA polymerase II,1.0
8667,2290,GO:0007346,FOXG1,regulation of mitotic cell cycle,1.0
8668,2290,GO:0007420,FOXG1,brain development,1.0
8669,2290,GO:0007568,FOXG1,aging,1.0
8670,2290,GO:0009953,FOXG1,dorsal/ventral pattern formation,1.0
8671,2290,GO:0016199,FOXG1,axon midline choice point recognition,1.0
8672,2290,GO:0021852,FOXG1,pyramidal neuron migration,1.0
8673,2290,GO:0042472,FOXG1,inner ear morphogenesis,1.0
8674,2290,GO:0045665,FOXG1,negative regulation of neuron differentiation,1.0
8675,2290,GO:0045666,FOXG1,positive regulation of neuron differentiation,1.0
8676,2290,GO:0045787,FOXG1,positive regulation of cell cycle,1.0
8677,2290,GO:0045892,FOXG1,"negative regulation of transcription, DNA-templated",1.0
8678,2290,GO:0048664,FOXG1,neuron fate determination,1.0
8679,2290,GO:1990837,FOXG1,sequence-specific double-stranded DNA binding,1.0
8680,2290,GO:1990837,FOXG1,sequence-specific double-stranded DNA binding,1.0
8681,27086,GO:0000122,FOXP1,negative regulation of transcription by RNA polymerase II,1.0
8682,27086,GO:0000785,FOXP1,chromatin,1.0
8683,27086,GO:0000978,FOXP1,RNA polymerase II cis-regulatory region sequence-specific DNA binding,1.0
8684,27086,GO:0000981,FOXP1,"DNA-binding transcription factor activity, RNA polymerase II-specific",1.0
8685,27086,GO:0000981,FOXP1,"DNA-binding transcription factor activity, RNA polymerase II-specific",1.0
8686,27086,GO:0001046,FOXP1,core promoter sequence-specific DNA binding,1.0
8687,27086,GO:0001227,FOXP1,"DNA-binding transcription repressor activity, RNA polymerase II-specific",1.0
8688,27086,GO:0002903,FOXP1,negative regulation of B cell apoptotic process,1.0
8689,27086,GO:0005515,FOXP1,protein binding,1.0
8690,27086,GO:0005634,FOXP1,nucleus,1.0
8691,27086,GO:0005634,FOXP1,nucleus,1.0
8692,27086,GO:0005654,FOXP1,nucleoplasm,1.0
8693,27086,GO:0005654,FOXP1,nucleoplasm,1.0
8694,27086,GO:0006357,FOXP1,regulation of transcription by RNA polymerase II,1.0
8695,27086,GO:0006974,FOXP1,cellular response to DNA damage stimulus,1.0
8696,27086,GO:0010468,FOXP1,regulation of gene expression,1.0
8697,27086,GO:0010595,FOXP1,positive regulation of endothelial cell migration,1.0
8698,27086,GO:0010629,FOXP1,negative regulation of gene expression,1.0
8699,27086,GO:0030316,FOXP1,osteoclast differentiation,1.0
8700,27086,GO:0032496,FOXP1,response to lipopolysaccharide,1.0
8701,27086,GO:0032625,FOXP1,interleukin-21 production,1.0
8702,27086,GO:0032651,FOXP1,regulation of interleukin-1 beta production,1.0
8703,27086,GO:0032655,FOXP1,regulation of interleukin-12 production,1.0
8704,27086,GO:0032680,FOXP1,regulation of tumor necrosis factor production,1.0
8705,27086,GO:0035019,FOXP1,somatic stem cell population maintenance,1.0
8706,27086,GO:0036035,FOXP1,osteoclast development,1.0
8707,27086,GO:0042116,FOXP1,macrophage activation,1.0
8708,27086,GO:0042117,FOXP1,monocyte activation,1.0
8709,27086,GO:0042118,FOXP1,endothelial cell activation,1.0
8710,27086,GO:0042802,FOXP1,identical protein binding,1.0
8711,27086,GO:0043621,FOXP1,protein self-association,1.0
8712,27086,GO:0045655,FOXP1,regulation of monocyte differentiation,1.0
8713,27086,GO:0045892,FOXP1,"negative regulation of transcription, DNA-templated",1.0
8714,27086,GO:0045892,FOXP1,"negative regulation of transcription, DNA-templated",1.0
8715,27086,GO:0046872,FOXP1,metal ion binding,1.0
8716,27086,GO:0048661,FOXP1,positive regulation of smooth muscle cell proliferation,1.0
8717,27086,GO:0050681,FOXP1,androgen receptor binding,1.0
8718,27086,GO:0050727,FOXP1,regulation of inflammatory response,1.0
8719,27086,GO:0050861,FOXP1,positive regulation of B cell receptor signaling pathway,1.0
8720,27086,GO:0060766,FOXP1,negative regulation of androgen receptor signaling pathway,1.0
8721,27086,GO:0061470,FOXP1,T follicular helper cell differentiation,1.0
8722,27086,GO:1900424,FOXP1,regulation of defense response to bacterium,1.0
8723,27086,GO:1901256,FOXP1,regulation of macrophage colony-stimulating factor production,1.0
8724,27086,GO:1901509,FOXP1,regulation of endothelial tube morphogenesis,1.0
